id;code;name;description;location;zone_id;station_id
995;677;Rua do Jasmineiro;Rua do Jasmineiro;POINT(-16.917594909668 32.646240234375);0;
1001;922B;CAM Barreira, N 180, D;CAM Barreira, N 180, D;POINT(-16.949527985138 32.682665349846);0;
500;981;Igreja da Graça, S;Igreja da Graça, S;POINT(-16.9485719918423 32.6733965823006);0;
1105;981A;CAM Barreira, Beco;CAM Barreira, Beco;POINT(-16.9499181568507 32.6766584678333);0;
1093;981C;CAM Barreira, S2A;CAM Barreira, S2A;POINT(-16.9496458960554 32.6785649819501);0;
2250;250;Bom Sucesso, D;Bom Sucesso, D;POINT(-16.8958829730902 32.6581587929854);0;
2414;764A;Barreiros, D;Barreiros, D;POINT(-16.9290465793292 32.6471445249513);0;
137;59;CAM Amparo, Grande Brasa;CAM Amparo, Grande Brasa;POINT(-16.9458385047081 32.6394887888229);0;
403;626;APS Penteada, D;APS Penteada, D;POINT(-16.9284688783363 32.6641020990574);0;
1068;63;CAM Amparo, L Piornais, S;CAM Amparo, L Piornais, S;POINT(-16.9442555168185 32.6433925117988);0;
1066;630;Tecnopolo, D;Tecnopolo, D;POINT(-16.9254423542094 32.6600532291036);0;
393;631A;CAM Lombo Aguiares, D4A;CAM Lombo Aguiares, D4A;POINT(-16.9414070171075 32.6986681591758);0;
392;632;Depois Tecnopolo, D;Depois Tecnopolo, D;POINT(-16.9240068096678 32.6596928370518);0;
386;633;Junta Freguesia São Roque, S;Junta Freguesia São Roque, S;POINT(-16.9219989899 32.6710347948144);0;
375;586;Lombo Segundo, T-17;Lombo Segundo, T-17;POINT(-16.9231251129508 32.6684800181651);0;
380;587;Pedreira, S;Pedreira, S;POINT(-16.916286391616 32.6676231544551);0;
1095;542A;CAM Lombos, Saída ER-103;CAM Lombos, Saída ER-103;POINT(-16.9074456011083 32.6782480475893);0;
1096;542C;CAM Lombos, Oficina;CAM Lombos, Oficina;POINT(-16.9069725548402 32.6807662928293);0;
1017;382;CAM dos Pretos, D2A;CAM dos Pretos, D2A;POINT(-16.8715743787545 32.6653089325499);0;
422;854;APS Caracas, D;APS Caracas, D;POINT(-16.947940826416 32.6399612426758);0;
996;740;CAM Pilar, Bar Janota, D;CAM Pilar, Bar Janota, D;POINT(-16.9318403463915 32.6547561573899);0;
1002;922A;CAM Barreira, D1A;CAM Barreira, D1A;POINT(-16.9493065700199 32.68350843008);0;
1680;878G;CAM Três Paus, Ponte, D;CAM Três Paus, Ponte, D;POINT(-16.9513910287537 32.6704642578097);0;
2349;70;CAM Esmeraldo, Levada;CAM Esmeraldo, Levada;POINT(-16.9415050187241 32.654300296703);0;
1468;434;Rua da Pena;Rua da Pena;POINT(-16.9027963281487 32.6559396664872);0;
2035;1157;R Palheiro Ferreiro, S2A;R Palheiro Ferreiro, S2A;POINT(-16.8629968282029 32.6649359154404);0;
2005;1167;CAM Voltas, Depois João Ladrão;CAM Voltas, Depois João Ladrão;POINT(-16.8930212481138 32.6658941550879);0;
2012;1178;CAM LB Jamboeiro Doca, D;CAM LB Jamboeiro Doca, D;POINT(-16.9332940063085 32.6745685498314);0;
977;923;ZN Industrial, T-38;ZN Industrial, T-38;POINT(-16.863194294936 32.6514571875685);0;
2367;824;CAM S Martinho, Ponte Cota 200;CAM S Martinho, Ponte Cota 200;POINT(-16.9505406312145 32.6483403206686);0;
1052;825;Club Naval, Nazaré, S;Club Naval, Nazaré, S;POINT(-16.9362804570678 32.6454086387458);0;
1616;642;Tourigalo, Achada;Tourigalo, Achada;POINT(-16.9180791329584 32.6529358617161);0;
499;643;CAM Agua Mel, S2A;CAM Agua Mel, S2A;POINT(-16.9273084908161 32.6665436942945);0;
501;643A;CAM Agua Mel, S1A;CAM Agua Mel, S1A;POINT(-16.92714192048 32.6659441095906);0;
498;644;Beco Amaro;Beco Amaro;POINT(-16.9164802443415 32.6523011661025);0;
2315;775;Depois CZ Laranjal;Depois CZ Laranjal;POINT(-16.9432142401492 32.6749785225983);0;
2319;781E;CAM Trapiche, S;CAM Trapiche, S;POINT(-16.9471874237061 32.6857757568359);0;
1487;463;Ponte CAM Ferro, S;Ponte CAM Ferro, S;POINT(-16.9070224761963 32.6652336120605);0;
1484;464;ENT R ENG Amaro Costa;ENT R ENG Amaro Costa;POINT(-16.9040582820198 32.6596656585821);0;
1490;465;Seta, S;Seta, S;POINT(-16.909128511299 32.6667775641051);0;
1489;466;Depois CZ CAM Monte C26,D;Depois CZ CAM Monte C26,D;POINT(-16.9051164877061 32.6592262688664);0;
1491;467;Piedade, S;Piedade, S;POINT(-16.9114194018199 32.6666016643854);0;
2281;1263;Igreja Choupana, S;Igreja Choupana, S;POINT(-16.8921801858839 32.6663480049111);0;
1873;148;Clínica STA Catarina;Clínica STA Catarina;POINT(-16.9141652710221 32.65450880637);0;
1683;867;Antes da Vitória;Antes da Vitória;POINT(-16.9637123812447 32.6441875157343);0;
1296;107;Pico dos Barcelos, S;Pico dos Barcelos, S;POINT(-16.9410778170391 32.6590576352826);0;
2058;20;Lido Sol, D;Lido Sol, D;POINT(-16.9343782301757 32.6384735353057);0;
2332;709J;Tres Paus, T-92;Tres Paus, T-92;POINT(-16.9543788607398 32.6736737520511);0;
1978;297;Rochinha, T-32;Rochinha, T-32;POINT(-16.8946027574437 32.654789878368);0;
1895;483;R Silvestre Q Freitas,S1A;R Silvestre Q Freitas,S1A;POINT(-16.9018377165863 32.6555120347869);0;
1942;489;CZ Rua STA Luzia;CZ Rua STA Luzia;POINT(-16.9071906147686 32.6571107538527);0;
1941;49;Hotel Alto Lido, S;Hotel Alto Lido, S;POINT(-16.9365425109863 32.6380004882813);0;
1443;650D;Depois Tecnopolo;Depois Tecnopolo;POINT(-16.9247988182563 32.6576822715638);0;
2137;53;Fórum Madeira, S;Fórum Madeira, S;POINT(-16.9437465667725 32.6357688903809);0;
2121;426;Piedade, D;Piedade, D;POINT(-16.9116422191365 32.6667239171641);0;
1388;321;Lar Bela Vista, S;Lar Bela Vista, S;POINT(-16.8862759543977 32.6469753260921);0;
2142;429D;CAM São João Latrão, S6A;CAM São João Latrão, S6A;POINT(-16.8814302268594 32.6650416023456);0;
2214;429F;São João Latrão, T-47;São João Latrão, T-47;POINT(-16.8805024779634 32.6631687496757);0;
1530;1193;Caminho do Meio, S1A;Caminho do Meio, S1A;POINT(-16.8887372704158 32.6682096481551);0;
302;906A;CAM Cemiterio, QTA Falcão, D;CAM Cemiterio, QTA Falcão, D;POINT(-16.9397663449887 32.6673783995082);0;
307;906D;Rua Campo do Marítimo, S;Rua Campo do Marítimo, S;POINT(-16.9374118694699 32.6664851977354);0;
2260;814;Alecrins, D;Alecrins, D;POINT(-16.9551280820599 32.6571473836752);0;
1411;416;ESTR Livramento, Ponte, D;ESTR Livramento, Ponte, D;POINT(-16.9016947642541 32.6660234302328);0;
2184;1099;Caminho Casa Velha, S3A;Caminho Casa Velha, S3A;POINT(-16.8898095766272 32.6628932574544);0;
454;936;CZ CAM STO Amaro, D;CZ CAM STO Amaro, D;POINT(-16.9445547842357 32.6591680204291);0;
1540;122;Antes CAM Água de Mel;Antes CAM Água de Mel;POINT(-16.9262002964904 32.6719897320005);0;
1643;728;CAM Poço Barral, VW, D;CAM Poço Barral, VW, D;POINT(-16.9431423015482 32.6564246583816);0;
2182;1100;Pico das Romeiras, D2A;Pico das Romeiras, D2A;POINT(-16.9485426159608 32.6651660181121);0;
2115;423;Tea House, CAM Pretos, S;Tea House, CAM Pretos, S;POINT(-16.8741262608049 32.6652934403296);0;
1707;805A;Depois ENT Bairro Ajuda;Depois ENT Bairro Ajuda;POINT(-16.9361923707079 32.6389524543617);0;
181;1343;Rua Ponta da Cruz, S1A;Rua Ponta da Cruz, S1A;POINT(-16.9434242218854 32.6347658790331);0;
1106;544;CAM Corujeira Dentro, BC;CAM Corujeira Dentro, BC;POINT(-16.9074287414551 32.6765480041504);0;
309;908;CAM Terra Chã, D;CAM Terra Chã, D;POINT(-16.9409983930809 32.6668731964056);0;
1132;1197;Caminho do Meio, S3A;Caminho do Meio, S3A;POINT(-16.8865433921461 32.6699863213015);0;
1554;1200;Caminho da Quinta, D6A;Caminho da Quinta, D6A;POINT(-16.9237875920069 32.6599204546979);0;
1549;1211;Curral Romeiros, T-29;Curral Romeiros, T-29;POINT(-16.8917808532715 32.6756591796875);0;
2294;1261;Caminho do Olival, S;Caminho do Olival, S;POINT(-16.9269130582796 32.6652153058898);0;
2256;251;Rua Pedra Sina, S;Rua Pedra Sina, S;POINT(-16.8883146726638 32.6516307332782);0;
2255;252;CAM Vale das Neves, D;CAM Vale das Neves, D;POINT(-16.8689727917985 32.6475534978368);0;
1603;1074;Rua Campo do Maritimo;Rua Campo do Maritimo;POINT(-16.9364025590552 32.6715767887312);0;
1705;802D;Rua Brasil, D3A;Rua Brasil, D3A;POINT(-16.9346083946418 32.6462891126814);0;
2371;829;Lido, T-6;Lido, T-6;POINT(-16.9342262867526 32.6367925934176);0;
2396;743A;Rua QTA Leme, S1A;Rua QTA Leme, S1A;POINT(-16.9350835822178 32.6573787849417);0;
2406;761;Igreja STO Amaro, C8, S;Igreja STO Amaro, C8, S;POINT(-16.947828407432 32.6593373589634);0;
1475;459;Depois CZ CAM Monte;Depois CZ CAM Monte;POINT(-16.9053115844727 32.6644515991211);0;
1497;168;Chão da Loba, D;Chão da Loba, D;POINT(-16.8889199481786 32.6499389409407);0;
1993;206;Autosil, Bica Pau, D;Autosil, Bica Pau, D;POINT(-16.8777629649759 32.6545610398599);0;
2044;212;Estrada Camacha, D1A;Estrada Camacha, D1A;POINT(-16.8729729545651 32.6593707792077);0;
2429;750F;CAM Trapiche, Ant Ter, D;CAM Trapiche, Ant Ter, D;POINT(-16.9472391592182 32.685671521803);0;
2401;757;Serragem STO Amaro;Serragem STO Amaro;POINT(-16.9464946167693 32.6571312603186);0;
1047;782;R Velha Ajuda,Tropical, D;R Velha Ajuda,Tropical, D;POINT(-16.933042647975 32.6390691927487);0;
1919;486;Rua Arc D Aires, D2A;Rua Arc D Aires, D2A;POINT(-16.9182517937123 32.6588010118581);0;
449;838;Victoria, D;Victoria, D;POINT(-16.9652404785156 32.6448211669922);0;
545;840;Depois da Victória;Depois da Victória;POINT(-16.9635636705496 32.6441388737032);0;
2265;784B;Escola Ajuda, D;Escola Ajuda, D;POINT(-16.9420327037447 32.638842034346);0;
2267;787;ESCL Gonçalves Zarco;ESCL Gonçalves Zarco;POINT(-16.9289864321159 32.6473228527321);0;
2354;704A;CAM Azinhaga, S3A;CAM Azinhaga, S3A;POINT(-16.9320441457282 32.6669914821152);0;
2108;420;Antes CZ CAM Monte;Antes CZ CAM Monte;POINT(-16.9053401131869 32.6643441769741);0;
1983;303;Rua Bela S Tiago, S2A;Rua Bela S Tiago, S2A;POINT(-16.8989925873039 32.6483530679162);0;
2202;1130;Caminho do Meio, 187;Caminho do Meio, 187;POINT(-16.8866573538056 32.6699418512761);0;
2198;1138;Rua Clube Choupana, D1A;Rua Clube Choupana, D1A;POINT(-16.8938283876773 32.6651683066408);0;
1878;13;Baião;Baião;POINT(-16.9062437868914 32.6471254403202);0;
2087;1005;CZ Beco da Escola, S;CZ Beco da Escola, S;POINT(-16.9320889709751 32.6613902745698);0;
2073;1009;CZ Beco da Madalena, S;CZ Beco da Madalena, S;POINT(-16.9269492929706 32.6580782039549);0;
2074;1013;CZ Pico São João, S;CZ Pico São João, S;POINT(-16.9232111114351 32.6539797943732);0;
1832;1026;R Edmund Betencourt, D3A;R Edmund Betencourt, D3A;POINT(-16.9444758304142 32.6675890297978);0;
1694;874A;Antes Terminus Casas;Antes Terminus Casas;POINT(-16.9524364471436 32.6893463134766);;
1681;874B;Depois da Estrela;Depois da Estrela;POINT(-16.9530896124189 32.6908610946725);;
276;C140;Serragem da Nogueira;Serragem da Nogueira;POINT(-16.8425598144531 32.6683692932129);;
481;C150;REST Casa da Avó;REST Casa da Avó;POINT(-16.8524621809858 32.6782925526676);;
1208;C165;LEV da Serra do Faial;LEV da Serra do Faial;POINT(-16.8551905787883 32.6827056858588);;
1193;C18;Antes da ENT Carreiras;Antes da ENT Carreiras;POINT(-16.8603287389377 32.6730735154095);;
288;C223;ESTR Gaula-As Levadas;ESTR Gaula-As Levadas;POINT(-16.8168329089363 32.6696241184006);;
286;C226;ESTR Gaula-PT;ESTR Gaula-PT;POINT(-16.8180304425503 32.6739689271912);;
285;C229;ESTR Gaula-PT;ESTR Gaula-PT;POINT(-16.8179961963757 32.6741838157319);;
356;C248;Saída da ESTR de Gaula;Saída da ESTR de Gaula;POINT(-16.8047671752428 32.6759381989818);;
371;C254;Snack Bar A Foca;Snack Bar A Foca;POINT(-16.7994589952437 32.6782771352134);;
253;C51;RIB Serrão-Eira de Fora;RIB Serrão-Eira de Fora;POINT(-16.8426331382131 32.6913418417996);;
89;CF4;CAM Seara Velha, 1A;CAM Seara Velha, 1A;POINT(-16.9732780895777 32.7115856030822);;
2225;C310;Caminho da Portela, 3A;Caminho da Portela, 3A;POINT(-16.8469469127522 32.6823618659663);;
2190;C21B;Camacha Shopping-Término;Camacha Shopping-Término;POINT(-16.8526705384833 32.6754405435177);;
2227;C308;Achada Urzes-CAM Portela;Achada Urzes-CAM Portela;POINT(-16.8528813327867 32.6856428891524);;
1800;C319;Caminho da Portela, 2A;Caminho da Portela, 2A;POINT(-16.8583098314592 32.6865987299359);;
1813;S362;Pinheiro, 3A;Pinheiro, 3A;POINT(-16.8871559289692 32.8121694799712);;
1809;C323;AV Santiago Menor, 1A;AV Santiago Menor, 1A;POINT(-16.8994846343994 32.6500129699707);;
1330;206B;Centro Inspeções;Centro Inspeções;POINT(-16.8834217704466 32.6570586225058);;
2229;391B;Viaduto Boa Nova;Viaduto Boa Nova;POINT(-16.8880729675293 32.6573257446289);;
1947;4A;Teleférico-Término;Teleférico-Término;POINT(-16.9026949839031 32.6473209412801);;
1053;876;Depois das Casas;Depois das Casas;POINT(-16.9540086081457 32.6845023765419);;
531;C214;Antes da Igreja de Gaula;Antes da Igreja de Gaula;POINT(-16.8257591415814 32.6783221539891);;
1718;880;Vasco Gil;Vasco Gil;POINT(-16.9523334503174 32.6833877563477);;
574;C119;Bomba Gasolina;Bomba Gasolina;POINT(-16.838148986532 32.6556395721827);;
1211;C163;CAM da Achadinha;CAM da Achadinha;POINT(-16.8549568948779 32.6808934419415);;
1141;CF60;Pico Furão, 1A;Pico Furão, 1A;POINT(-16.9682860313451 32.7388690670487);;
214;S459;CAM da Ilha, 19A;CAM da Ilha, 19A;POINT(-16.9029208131024 32.8140301076133);;
903;S334;Centro de Machico;Centro de Machico;POINT(-16.7672157287598 32.717472076416);;
919;S315;ENT para Corujeira Cima;ENT para Corujeira Cima;POINT(-16.8653876369816 32.7774892607111);;
219;S461;Ilha-Saída para ER 101;Ilha-Saída para ER 101;POINT(-16.9011878967285 32.8148803710938);;
36;S292;Cedro Gordo-Ribeiro;Cedro Gordo-Ribeiro;POINT(-16.8742642275617 32.7505399494412);;
1186;C8;Depois da Madre Água;Depois da Madre Água;POINT(-16.8680856018992 32.6686871683297);;
1181;S118;ESTR do Jogo da Bola, 5A;ESTR do Jogo da Bola, 5A;POINT(-16.9047967422453 32.8227817231463);;
1153;S130;Ribeira de São Jorge;Ribeira de São Jorge;POINT(-16.899673986411 32.8178777763503);;
1151;S133;São Jorge-Bomba Gasolina;São Jorge-Bomba Gasolina;POINT(-16.9037243825461 32.8266278070965);;
1133;C106;Antes Hipermóveis;Antes Hipermóveis;POINT(-16.8565483093262 32.6481437683105);;
1239;C202L;CAM do Boqueirão, 2A;CAM do Boqueirão, 2A;POINT(-16.8246474566209 32.6918286298618);;
1188;C10;Sítio da Madre Água;Sítio da Madre Água;POINT(-16.8677713509536 32.6708900792898);;
1201;C193;Apartamentos da Azenha;Apartamentos da Azenha;POINT(-16.8489105021849 32.6526550506737);;
1256;C202A;CAM do Boqueirão, 1A;CAM do Boqueirão, 1A;POINT(-16.8317315409851 32.691239172021);;
1244;C202J;CAM do Boqueirão, 1A;CAM do Boqueirão, 1A;POINT(-16.8233172010735 32.6911874019388);;
1242;C208;Depois Achada Barro;Depois Achada Barro;POINT(-16.8328213310833 32.7210879358091);;
358;C246;ESTR Gaula, 3A;ESTR Gaula, 3A;POINT(-16.8072812209993 32.6754050675541);;
90;CF40;Saída Eira do Serrado  ;Saída Eira do Serrado  ;POINT(-16.9597423525152 32.7076673926973);;
1119;CF8;CAM Seara Velha, 3A;CAM Seara Velha, 3A;POINT(-16.9716855059032 32.7129972033532);;
1180;S125;Antes do CZ da Ilha;Antes do CZ da Ilha;POINT(-16.9003741732457 32.81475449792);;
601;S175;Achada Grande-Bar Matos;Achada Grande-Bar Matos;POINT(-16.9118533328439 32.8270976687764);;
110;S200;Porto da Cruz-ER 108, 4A;Porto da Cruz-ER 108, 4A;POINT(-16.8436887364437 32.7709309527114);;
196;S304;Montado do Pereiro-Poiso;Montado do Pereiro-Poiso;POINT(-16.8921428969213 32.7080333352839);;
653;S535;Estalagem DR-Zona;Estalagem DR-Zona;POINT(-16.8879497351087 32.7304213305907);;
1792;C17;Via Expresso-Camacha;Via Expresso-Camacha;POINT(-16.8502886438648 32.6619295129544);;
1217;C175;Carreiras-Sosousas;Carreiras-Sosousas;POINT(-16.8725013496941 32.6802976347517);;
1204;C192;Nestlé-Caniço;Nestlé-Caniço;POINT(-16.8457060463659 32.6528650436904);;
1243;C21;Vale Paraiso-Cemitério;Vale Paraiso-Cemitério;POINT(-16.854309134693 32.6745167506953);;
369;C253;Antes LEV Serra-Gaula;Antes LEV Serra-Gaula;POINT(-16.8345706719152 32.6931133440081);;
366;C256;Snack Bar A Foca;Snack Bar A Foca;POINT(-16.7994595141038 32.6801814355248);;
762;C288;Antes Escola do Rochão;Antes Escola do Rochão;POINT(-16.855975673934 32.6895347866806);;
1037;C89;Inatel-Quatro Estradas;Inatel-Quatro Estradas;POINT(-16.8305710002758 32.714959108929);;
98;CF43;CAM Seara Velha, 2A;CAM Seara Velha, 2A;POINT(-16.9716414305142 32.7129754016352);;
1137;CF51;ESCL da Seara Velha;ESCL da Seara Velha;POINT(-16.9731407165527 32.7091445922852);;
1150;S135;ESTR do Jogo da Bola, 1A;ESTR do Jogo da Bola, 1A;POINT(-16.9038534024684 32.8251551833224);;
600;S176;ENT para Lombo Galego;ENT para Lombo Galego;POINT(-16.8573032345619 32.7844092112163);;
599;S177;Reta da Achada Grande;Reta da Achada Grande;POINT(-16.9127443905441 32.8266243868595);;
791;S217;Arco S Jorge-ER 101, 7A;Arco S Jorge-ER 101, 7A;POINT(-16.9488033470388 32.8256029448862);;
886;S84;CZ para Vigia-São Jorge;CZ para Vigia-São Jorge;POINT(-16.9100733980805 32.8281275932009);;
1187;C100A;Santo da Serra-Término;Santo da Serra-Término;POINT(-16.8181591947309 32.724103140114);;
275;C129;Volta Cónego Jorge;Volta Cónego Jorge;POINT(-16.8384155489799 32.658377325216);;
472;C148;ESCL Primária Camacha;ESCL Primária Camacha;POINT(-16.8521323132889 32.6747701652518);;
1249;C200;Depois LEV da Serra Faial;Depois LEV da Serra Faial;POINT(-16.8347575167002 32.6932248363227);;
1261;C202C;CAM do Boqueirão, 3A;CAM do Boqueirão, 3A;POINT(-16.8276581740896 32.6931738167775);;
1230;C202O;CAM do Boqueirão, 5A;CAM do Boqueirão, 5A;POINT(-16.8295680105548 32.6930739307097);;
743;C91;Ribeiro da Achadinha;Ribeiro da Achadinha;POINT(-16.8326480357547 32.718074481469);;
742;C92A;Achada do Barro-Escola;Achada do Barro-Escola;POINT(-16.831479822201 32.7253433824569);;
741;C95;Depois ESCL Achada Barro;Depois ESCL Achada Barro;POINT(-16.8299642254471 32.7262100059412);;
776;CF21;Igreja Curral das Freiras;Igreja Curral das Freiras;POINT(-16.9655752264506 32.7203572893482);;
597;S179;Felpa-ER 101, 1A;Felpa-ER 101, 1A;POINT(-16.916022485497 32.8257080558622);;
357;C247;Vereda Tia-RIB Serrão;Vereda Tia-RIB Serrão;POINT(-16.8530238996739 32.6945930712943);;
99;CF45;CAM Seara Velha, 3A;CAM Seara Velha, 3A;POINT(-16.9727118637496 32.71227603983);;
1138;CF52;CAM Lombo Chão, 2A;CAM Lombo Chão, 2A;POINT(-16.9751807076527 32.7076275198368);;
116;S203;Arco S Jorge-ER 101, 2A;Arco S Jorge-ER 101, 2A;POINT(-16.9465715609138 32.8226587111241);;
853;S244;Antes Achada do Folhadal;Antes Achada do Folhadal;POINT(-16.8608379364014 32.7646751403809);;
2189;C111A;ESTR João G Zarco-Nestlé;ESTR João G Zarco-Nestlé;POINT(-16.8463535308838 32.6527976989746);;
1218;C174;Carreiras-Bar 21;Carreiras-Bar 21;POINT(-16.8728334966335 32.6853775476202);;
1219;C177;Carreiras-Chão Casas;Carreiras-Chão Casas;POINT(-16.8729147972014 32.6832618349973);;
1189;C184;ESTR das Carreiras;ESTR das Carreiras;POINT(-16.8617877043339 32.6731959102592);;
261;C220;ESTR Gaula-Miradouro;ESTR Gaula-Miradouro;POINT(-16.821197339467 32.6749140109226);;
361;C249;Antes Achada Barro;Antes Achada Barro;POINT(-16.8327342989871 32.7210376799273);;
363;C250;São João-Santa Cruz;São João-Santa Cruz;POINT(-16.8034527050119 32.6763337111182);;
354;C26;Variante Nova Camacha;Variante Nova Camacha;POINT(-16.8493132380686 32.6758508171607);;
1273;C270;RIB Serrão-Fonte;RIB Serrão-Fonte;POINT(-16.8473322667656 32.6924762916278);;
352;C272;RIB Serrão-Depois Fonte;RIB Serrão-Depois Fonte;POINT(-16.8460613417322 32.6915194999395);;
1101;C275;RIB Serrão-Antes da Fonte;RIB Serrão-Antes da Fonte;POINT(-16.8462634206454 32.6917121141175);;
710;C293;Escola do Rochão;Escola do Rochão;POINT(-16.8575740605319 32.6905268129571);;
612;S186;Antes Centro Saúde Faial;Antes Centro Saúde Faial;POINT(-16.8537820272074 32.7918822508231);;
794;S223;Arco S Jorge-Miradouro;Arco S Jorge-Miradouro;POINT(-16.9539381335402 32.8267145464353);;
796;S225;Igreja do Arco São Jorge;Igreja do Arco São Jorge;POINT(-16.9561404403755 32.8266685932369);;
801;S227;ESCL Primária do Arco;ESCL Primária do Arco;POINT(-16.9561396368723 32.8251524569106);;
797;S230;Depois MIRDR Palheiros;Depois MIRDR Palheiros;POINT(-16.8540396343834 32.7732097375974);;
864;S529;Porto da Cruz-ER 108, 11A;Porto da Cruz-ER 108, 11A;POINT(-16.8442807024553 32.774712195386);;
1812;C302;Bombeiros Voluntários;Bombeiros Voluntários;POINT(-16.9010314941406 32.654125213623);;
1113;C278;Depois Igreja do Rochão;Depois Igreja do Rochão;POINT(-16.8623586968288 32.692652140873);;
2233;C317;Achada Urzes-CAM Portela;Achada Urzes-CAM Portela;POINT(-16.8528093659783 32.6856902895104);;
1804;C321;Caminho da Portela, 3A;Caminho da Portela, 3A;POINT(-16.8607187527483 32.6869239293847);;
259;C52;Casa do Requeijão;Casa do Requeijão;POINT(-16.8415680485864 32.6918629951601);;
71;C59;Águas Mansas-Zona;Águas Mansas-Zona;POINT(-16.8370605856554 32.6939555496344);;
524;C65;Curral Velho-LEV do Pico;Curral Velho-LEV do Pico;POINT(-16.8394524306821 32.7011383527292);;
729;C96;Rotunda do Santo da Serra;Rotunda do Santo da Serra;POINT(-16.8266913806997 32.7260905784295);;
725;CF17;Bica-Curral das Freiras;Bica-Curral das Freiras;POINT(-16.9660843042925 32.7216144525604);;
926;S318;Antes ENT Corujeira Cima;Antes ENT Corujeira Cima;POINT(-16.8678039644348 32.7769485749733);;
220;S46;Arco S Jorge-ER 101, 4A;Arco S Jorge-ER 101, 4A;POINT(-16.9420453527845 32.8277104958044);;
190;S519;Depois da Achada Marques;Depois da Achada Marques;POINT(-16.9089574629029 32.7993874998398);;
1798;C325;AV Santiago Menor, 2A;AV Santiago Menor, 2A;POINT(-16.8969249725342 32.649585723877);;
1810;C327;AV Santiago Menor, 3A;AV Santiago Menor, 3A;POINT(-16.8947811126709 32.6482162475586);;
1791;C329;AV Santiago Menor, 4A;AV Santiago Menor, 4A;POINT(-16.892972946167 32.6482086181641);;
1784;C331;AV Santiago Menor, 5A;AV Santiago Menor, 5A;POINT(-16.8906288146973 32.6482048034668);;
1781;C320;AV Santiago Menor, 5A;AV Santiago Menor, 5A;POINT(-16.8966217041016 32.6494636535645);;
1786;C314;AV Santiago Menor, 2A;AV Santiago Menor, 2A;POINT(-16.8906593322754 32.6483192443848);;
568;C121;Cruz-Pedra Mole;Cruz-Pedra Mole;POINT(-16.835978423648 32.6546889245647);;
657;C299;ENTRONC para RIB Serrão;ENTRONC para RIB Serrão;POINT(-16.85240713901 32.6883417747542);;
746;CF19E;CAM do Colmeal;CAM do Colmeal;POINT(-16.9680863324802 32.7312010705879);;
235;CF27;CAM Seara Velha, 1A;CAM Seara Velha, 1A;POINT(-16.9654326456705 32.715866656728);;
753;CF32;Bica-Curral das Freiras;Bica-Curral das Freiras;POINT(-16.9660200177457 32.7216143168803);;
1123;S104;ESTR Jogo Bola-Escola;ESTR Jogo Bola-Escola;POINT(-16.9082593078052 32.8259875689469);;
1149;S109;Hiper Sá-Santana;Hiper Sá-Santana;POINT(-16.8842013693843 32.8099869607513);;
1174;S11;RIB Frio-Viveiro Trutas;RIB Frio-Viveiro Trutas;POINT(-16.8864940588635 32.7349343417696);;
1171;S115;Pico Tanoeiro-Santana;Pico Tanoeiro-Santana;POINT(-16.8872834919905 32.8183892265239);;
1152;S132;Depois CZ para a Ilha;Depois CZ para a Ilha;POINT(-16.900541305542 32.814697265625);;
24;S141;Jogo da Bola-Miradouro;Jogo da Bola-Miradouro;POINT(-16.904989009962 32.8215713314731);;
18;S142;Pico Tanoeiro-Santana;Pico Tanoeiro-Santana;POINT(-16.8873915076566 32.818195920569);;
13;S149;ESTR do Jogo da Bola, 6A;ESTR do Jogo da Bola, 6A;POINT(-16.9103864209673 32.8228918411842);;
620;S156;Lubriana-Santana;Lubriana-Santana;POINT(-16.8788223266602 32.8015670776367);;
622;S157;Igreja de São Jorge;Igreja de São Jorge;POINT(-16.9065773229718 32.82782276916);;
630;S166;Eiras-Santana;Eiras-Santana;POINT(-16.8685803163878 32.7943204590964);;
629;S169;ESTR do Farrobo, 4A;ESTR do Farrobo, 4A;POINT(-16.9133396148682 32.8291244506836);;
109;S2;ENT para Achada Marques;ENT para Achada Marques;POINT(-16.9092467280738 32.8079821183587);;
902;S329;Pão Caseiro-Santo António;Pão Caseiro-Santo António;POINT(-16.8715450971052 32.7993132134884);;
805;S377;CAM da Silveira, 2A;CAM da Silveira, 2A;POINT(-16.8883018493652 32.8021278381348);;
866;S98;Estrada do Farrobo, 4A;Estrada do Farrobo, 4A;POINT(-16.9062767028809 32.8295631408691);;
1142;CF6;CAM Seara Velha, 2A;CAM Seara Velha, 2A;POINT(-16.9726565381027 32.7122461153774);;
12;S148;R DR Agostinho Cardoso;R DR Agostinho Cardoso;POINT(-16.8842463719048 32.8090169189195);;
608;S174;Antes da Diferença;Antes da Diferença;POINT(-16.8583352880314 32.7836136532214);;
107;S193;Capela-Ribeira Funda;Capela-Ribeira Funda;POINT(-16.9363173792998 32.8218082400945);;
105;S196;Antes Longueira-Moinhos;Antes Longueira-Moinhos;POINT(-16.8463928114662 32.778326811955);;
111;S202;Porto da Cruz-ER 108, 5A;Porto da Cruz-ER 108, 5A;POINT(-16.8418433998782 32.7729664766938);;
113;S209;Depois da Vereda Beira;Depois da Vereda Beira;POINT(-16.942034773676 32.8264238342195);;
671;C309;CAM Ribeiro do Louro, 1A;CAM Ribeiro do Louro, 1A;POINT(-16.8269463677213 32.6826553889993);;
